重庆,15.0
成都,12.0
武汉,12.0
南京,24.0
济南,6.300000000000002
深圳,15.0
大连,13.8
合肥,13.2
杭州,18.0
北京,24.0
北京,27.5
武汉,15.0
深圳,21.0
广州,18.6
长沙,10.8
郑州,15.0
广州,21.0
成都,15.6
广州,27.0
杭州,8.399999999999999
深圳,21.0
重庆,16.799999999999994
上海,13.8
上海,27.0
沈阳,8.399999999999999
广州,13.8
广州,15.0
成都,17.0
杭州,39.0
广州,21.0
上海,12.0
西安,19.8
广州,15.0
上海,30.0
广州,24.0
南京,21.0
上海,21.0
上海,21.0
上海,27.0
济南,13.8
上海,25.8
异地招聘,27.0
南京,27.0
上海,33.0
北京,15.0
上海,21.0
北京,42.0
北京,15.0
杭州,18.0
深圳,21.0
天津,15.0
上海,21.6
上海,30.0
成都,8.399999999999999
上海,39.0
成都,13.8
大连,6.300000000000002
北京,21.0
上海,17.5
武汉,10.8
上海,24.0
深圳,17.4
上海,30.0
上海,21.0
上海,33.0
上海,42.0
成都,9.6
北京,39.0
异地招聘,22.200000000000006
重庆,8.399999999999999
上海,15.0
重庆,10.8
杭州,27.0
南京,12.5
武汉,10.8
广州,25.8
北京,30.0
上海,10.8
深圳,54.0
合肥,20.4
上海,28.200000000000006
武汉,30.0
宁波,10.8
上海,19.8
长沙,15.0
上海,30.0
异地招聘,24.0
广州,24.0
西安,8.399999999999999
合肥,13.8
无锡,14.4
武汉,15.0
上海,14.400000000000002
杭州,24.0
西安,18.0
西安,13.2
深圳,27.0
广州,25.200000000000006
广州,36.0
北京,13.8
异地招聘,25.0
重庆,10.8
长沙,24.0
深圳,8.399999999999999
南京,18.0
武汉,15.0
深圳,18.6
深圳,9.0
异地招聘,21.0
广州,21.0
北京,36.0
长沙,10.8
广州,27.0
成都,19.200000000000006
上海,27.0
上海,36.0
北京,18.0
深圳,25.8
深圳,27.0
深圳,45.0
广州,21.6
上海,27.0
郑州,15.0
广州,15.0
异地招聘,10.8
武汉,24.0
杭州,7.800000000000002
杭州,9.0
上海,27.0
成都,18.0
昆明,15.6
广州,27.0
杭州,27.0
深圳,18.0
上海,52.5
异地招聘,12.0
深圳,18.0
宁波,25.0
上海,30.0
广州,40.0
武汉,7.199999999999998
东莞,21.6
武汉,13.8
南京,15.0
上海,6.300000000000002
长沙,24.0
杭州,20.0
上海,15.0
深圳,15.0
南京,15.0
北京,21.0
杭州,18.0
苏州,21.0
杭州,30.0
广州,33.0
异地招聘,6.300000000000002
广州,27.6
广州,15.0
合肥,24.6
武汉,42.0
成都,8.399999999999999
合肥,15.0
厦门,30.0
北京,19.200000000000006
广州,18.0
郑州,11.4
广州,24.0
成都,10.8
深圳,32.40000000000001
北京,21.0
成都,19.200000000000006
北京,10.8
佛山,10.8
成都,10.8
成都,8.7
南京,15.0
深圳,6.300000000000002
上海,21.0
上海,15.0
西安,9.6
深圳,24.0
成都,11.4
上海,17.4
广州,12.5
深圳,18.0
武汉,8.399999999999999
深圳,21.0
异地招聘,12.0
长沙,15.0
广州,21.0
成都,12.6
成都,12.0
成都,24.0
武汉,8.399999999999999
深圳,21.6
深圳,21.0
上海,22.200000000000006
上海,22.8
长沙,14.4
长沙,11.4
福州,21.0
深圳,30.0
南京,12.6
北京,15.0
沈阳,10.8
广州,16.799999999999994
上海,27.0
武汉,6.300000000000002
广州,12.0
广州,21.0
济南,18.0
成都,9.6
北京,11.4
广州,25.8
广州,10.8
广州,30.0
深圳,25.0
杭州,15.0
深圳,18.0
上海,21.0
深圳,30.0
广州,8.399999999999999
南京,17.4
武汉,30.0
合肥,24.0
福州,20.0
南京,11.4
杭州,19.200000000000006
武汉,27.0
上海,18.0
上海,27.0
异地招聘,24.0
杭州,27.5
青岛,9.0
南京,10.2
杭州,40.0
上海,18.0
杭州,13.8
广州,16.799999999999994
上海,30.0
广州,24.0
上海,57.0
广州,24.0
广州,21.0
广州,18.6
成都,13.8
上海,16.799999999999994
深圳,50.0
合肥,20.4
广州,16.799999999999994
重庆,18.0
厦门,15.0
郑州,8.399999999999999
北京,19.8
南昌,13.8
广州,22.8
珠海,24.0
北京,30.0
武汉,24.0
深圳,16.799999999999994
南京,12.0
上海,27.0
异地招聘,45.0
广州,33.0
异地招聘,13.8
上海,10.8
合肥,15.0
广州,27.0
广州,15.0
南京,22.200000000000006
上海,12.6
长沙,18.0
异地招聘,24.0
深圳,28.8
成都,13.8
杭州,22.8
南京,24.0
重庆,13.8
广州,33.0
上海,21.0
广州,19.200000000000006
上海,36.0
杭州,27.0
广州,27.0
上海,22.200000000000006
南昌,10.8
北京,27.0
北京,25.8
深圳,25.8
重庆,13.8
上海,27.5
福州,10.8
广州,6.300000000000002
杭州,21.0
上海,15.0
上海,21.0
南京,30.0
昆明,11.0
广州,13.2
长沙,21.0
广州,21.0
异地招聘,21.0
广州,16.799999999999994
南京,16.799999999999994
长沙,15.0
异地招聘,21.0
南京,15.0
广州,22.200000000000006
广州,18.0
上海,33.0
深圳,15.0
上海,15.0
成都,33.0
北京,18.0
福州,13.8
武汉,15.0
北京,39.0
南京,19.200000000000006
广州,13.8
上海,25.0
北京,54.0
宁波,17.5
西安,13.2
深圳,21.0
南京,15.0
昆明,9.0
上海,19.200000000000006
成都,8.399999999999999
上海,24.0
长沙,8.94
南京,45.0
异地招聘,10.8
广州,21.0
广州,15.0
北京,54.0
深圳,10.8
南京,14.4
成都,6.300000000000002
杭州,18.0
深圳,17.400000000000002
沈阳,9.6
上海,27.0
广州,28.8
武汉,18.0
北京,27.6
东莞,15.0
广州,15.6
成都,8.399999999999999
上海,19.200000000000006
合肥,9.0
杭州,25.0
上海,27.0
苏州,14.400000000000002
苏州,18.0
上海,42.0
成都,15.0
武汉,6.9
上海,19.200000000000006
广州,30.0
杭州,15.0
南京,17.5
福州,18.0
上海,15.0
长沙,21.0
重庆,9.0
北京,18.0
南京,10.2
广州,24.0
上海,15.0
广州,28.8
上海,24.0
合肥,22.200000000000006
贵阳,7.199999999999998
北京,18.0
福州,12.0
昆明,9.0
深圳,33.0
深圳,42.0
合肥,9.6
福州,40.0
苏州,9.0
广州,15.0
珠海,13.2
南京,18.0
广州,21.0
南京,25.8
深圳,13.8
杭州,22.8
大连,25.0
福州,10.8
南京,10.8
广州,19.200000000000006
无锡,21.0
成都,15.0
合肥,9.0
西安,6.300000000000002
重庆,4.5
上海,30.0
广州,18.0
重庆,36.0
杭州,7.800000000000002
福州,15.0
广州,30.0
合肥,24.0
北京,27.5
深圳,24.0
深圳,24.0
北京,21.0
西安,9.0
深圳,15.0
福州,13.8
杭州,15.0
异地招聘,10.8
广州,15.0
深圳,21.0
上海,33.0
上海,10.8
郑州,15.0
杭州,36.0
杭州,27.0
北京,20.0
南京,18.0
苏州,30.0
深圳,25.8
上海,16.200000000000006
沈阳,15.0
济南,7.199999999999998
南京,18.0
杭州,33.0
苏州,24.0
福州,24.0
杭州,19.200000000000006
异地招聘,10.8
深圳,15.6
大连,15.0
上海,25.0
上海,42.0
成都,19.8
深圳,24.0
武汉,10.2
上海,15.0
北京,12.6
上海,15.0
成都,15.0
成都,8.399999999999999
北京,15.0
深圳,13.8
北京,21.0
上海,27.0
上海,15.0
昆明,9.6
厦门,25.0
上海,15.0
上海,48.0
异地招聘,30.0
上海,30.0
西安,10.8
郑州,12.0
武汉,12.6
重庆,10.8
深圳,28.8
深圳,22.8
深圳,51.0
异地招聘,21.0
上海,20.0
杭州,15.0
广州,15.0
深圳,36.0
南京,36.0
珠海,18.0
武汉,21.0
长沙,18.0
合肥,18.0
郑州,6.6000000000000005
杭州,54.0
苏州,21.0
无锡,15.0
西安,21.0
郑州,21.0
长沙,21.0
广州,36.0
广州,33.0
深圳,21.0
深圳,15.0
杭州,35.0
成都,7.199999999999998
深圳,15.0
成都,18.0
上海,36.0
武汉,15.6
武汉,21.0
上海,28.200000000000006
北京,21.0
广州,27.0
上海,33.0
上海,48.0
长沙,12.6
上海,36.0
重庆,10.8
上海,16.200000000000006
上海,24.6
北京,48.0
济南,9.6
沈阳,21.0
杭州,8.399999999999999
南京,27.0
石家庄,6.300000000000002
成都,21.0
杭州,27.0
深圳,19.8
济南,8.399999999999999
深圳,60.0
南京,15.0
武汉,19.200000000000006
上海,35.0
合肥,7.800000000000002
上海,36.0
异地招聘,13.8
上海,27.0
广州,8.399999999999999
上海,60.0
北京,30.0
上海,18.0
沈阳,15.0
北京,54.0
武汉,10.8
重庆,21.0
南京,21.0
广州,13.8
苏州,18.0
上海,21.0
异地招聘,15.6
苏州,9.0
深圳,18.0
武汉,20.0
上海,14.400000000000002
广州,22.200000000000006
成都,51.0
北京,39.0
广州,12.599999999999998
上海,30.0
郑州,14.400000000000002
苏州,7.800000000000002
深圳,55.0
上海,18.0
广州,25.0
北京,10.2
广州,30.0
上海,54.0
北京,24.0
上海,19.200000000000006
成都,9.0
北京,15.0
上海,24.0
宁波,19.200000000000006
杭州,18.0
深圳,18.0
成都,15.0
成都,24.0
上海,19.200000000000006
北京,36.0
长沙,30.0
异地招聘,9.6
深圳,12.6
广州,10.8
广州,15.0
杭州,18.6
南京,10.8
南京,15.0
上海,10.8
北京,18.0
广州,13.2
成都,13.8
西安,7.800000000000002
广州,15.0
合肥,24.0
成都,20.0
异地招聘,16.200000000000006
武汉,9.6
上海,15.0
成都,40.0
深圳,27.0
广州,45.0
成都,48.0
青岛,7.800000000000002
上海,30.0
深圳,21.0
佛山,13.8
杭州,14.5
上海,21.0
合肥,10.8
贵阳,12.0
宁波,8.399999999999999
西安,13.8
杭州,18.0
成都,18.0
大连,24.0
深圳,24.0
广州,36.0
异地招聘,18.0
广州,22.200000000000006
南京,13.8
深圳,33.0
贵阳,14.4
异地招聘,10.8
深圳,24.6
武汉,12.5
杭州,14.400000000000002
合肥,15.0
上海,24.0
南京,19.8
深圳,15.0
深圳,23.4
成都,9.6
苏州,27.0
上海,24.0
成都,15.0
北京,18.0
长沙,18.6
上海,27.0
广州,18.0
长沙,13.8
广州,27.0
西安,10.8
广州,21.0
成都,15.0
上海,16.799999999999994
异地招聘,24.0
上海,15.0
成都,15.0
上海,8.399999999999999
上海,15.0
深圳,15.0
长沙,21.0
深圳,25.8
广州,24.0
深圳,16.799999999999994
北京,18.0
西安,10.8
深圳,15.0
重庆,10.8
上海,21.0
上海,27.0
成都,10.2
成都,15.6
上海,48.0
广州,16.799999999999994
武汉,27.0
上海,15.0
上海,27.0
异地招聘,10.8
成都,20.0
武汉,10.8
广州,25.0
苏州,15.0
长沙,15.0
成都,12.6
广州,15.0
深圳,19.200000000000006
厦门,22.200000000000006
合肥,13.8
广州,13.2
广州,17.4
北京,15.0
武汉,19.200000000000006
杭州,24.0
成都,15.0
上海,39.0
深圳,27.0
南京,10.2
广州,21.0
北京,45.0
厦门,36.0
异地招聘,9.0
北京,39.0
无锡,15.0
杭州,15.0
上海,10.8
上海,15.0
广州,18.0
深圳,30.0
南昌,18.0
郑州,24.0
上海,24.0
重庆,15.0
南昌,15.0
北京,24.0
上海,15.0
广州,15.0
郑州,12.0
西安,15.0
广州,36.0
深圳,39.0
深圳,18.0
大连,21.0
上海,18.0
昆明,9.6
杭州,18.0
北京,15.0
大连,10.8
杭州,18.0
合肥,30.0
异地招聘,35.0
上海,37.5
北京,15.6
重庆,12.5
上海,21.6
北京,15.0
济南,12.6
广州,15.0
深圳,21.0
武汉,12.0
广州,22.200000000000006
武汉,16.799999999999994
武汉,16.799999999999994
异地招聘,27.0
青岛,15.0
合肥,12.0
郑州,30.0
武汉,19.200000000000006
深圳,30.0
武汉,24.0
广州,13.2
北京,19.200000000000006
贵阳,15.0
北京,21.0
北京,42.5
北京,15.0
长沙,9.6
合肥,19.200000000000006
广州,12.6
深圳,48.0
异地招聘,18.0
深圳,9.6
成都,21.0
广州,18.6
南京,24.0
唐山,15.0
杭州,18.0
北京,27.0
深圳,24.0
上海,27.0
上海,42.0
广州,18.0
广州,19.200000000000006
上海,27.0
北京,28.8
上海,8.399999999999999
北京,21.0
济南,45.0
上海,15.0
杭州,15.0
广州,33.0
福州,13.2
上海,18.0
武汉,25.0
广州,8.399999999999999
广州,27.0
广州,10.8
上海,21.0
青岛,10.8
南京,12.6
成都,16.799999999999994
无锡,21.0
北京,10.8
武汉,10.8
天津,21.0
合肥,13.2
杭州,42.0
广州,12.0
上海,21.0
广州,27.0
广州,15.6
成都,8.399999999999999
北京,21.0
杭州,15.0
青岛,13.8
上海,30.0
杭州,27.0
深圳,15.0
天津,18.0
大连,32.5
武汉,11.4
异地招聘,9.0
无锡,21.0
深圳,16.799999999999994
武汉,32.5
深圳,36.0
异地招聘,15.0
天津,15.0
郑州,10.8
广州,13.8
石家庄,8.399999999999999
广州,10.8
深圳,48.0
南京,18.0
杭州,33.599999999999994
上海,39.0
北京,16.200000000000006
苏州,18.0
广州,24.0
南京,25.0
上海,27.0
深圳,21.0
大连,6.300000000000002
上海,21.0
常州,24.0
上海,10.8
成都,21.0
苏州,28.200000000000006
上海,24.0
北京,45.0
上海,15.0
重庆,10.8
成都,18.0
上海,8.399999999999999
上海,12.0
武汉,18.0
昆明,12.0
北京,42.0
深圳,19.200000000000006
北京,15.0
无锡,15.0
深圳,27.0
沈阳,15.0
北京,13.8
异地招聘,15.0
异地招聘,15.0
深圳,21.0
异地招聘,21.0
上海,30.0
长沙,21.0
广州,24.0
深圳,12.6
北京,8.399999999999999
北京,21.0
北京,25.0
上海,15.0
上海,15.0
北京,30.0
北京,24.0
上海,33.0
广州,8.399999999999999
西安,21.0
深圳,39.0
南京,19.8
武汉,14.4
成都,45.0
异地招聘,35.0
成都,18.0
异地招聘,25.0
合肥,27.0
济南,15.0
北京,21.0
上海,22.200000000000006
北京,9.6
北京,15.0
杭州,15.0
郑州,8.399999999999999
广州,40.0
上海,36.0
青岛,10.8
青岛,9.6
广州,33.0
广州,8.399999999999999
上海,25.8
广州,6.6000000000000005
沈阳,8.399999999999999
济南,9.6
天津,15.0
北京,45.0
上海,14.400000000000002
上海,48.0
上海,42.0
北京,24.0
北京,13.2
上海,21.0
上海,15.0
深圳,15.0
郑州,12.0
武汉,25.0
福州,13.8
北京,24.0
武汉,18.0
无锡,27.0
南昌,14.4
常州,15.0
杭州,33.0
深圳,25.0
上海,10.8
杭州,16.799999999999994
广州,24.0
杭州,24.0
西安,21.6
大连,15.0
上海,18.0
长沙,12.0
南昌,15.0
深圳,36.0
成都,24.0
北京,24.0
北京,15.0
南京,15.0
广州,26.5
杭州,30.0
上海,15.0
南京,15.0
西安,18.0
杭州,35.0
上海,13.2
上海,24.0
北京,15.0
北京,21.6
福州,27.0
厦门,16.799999999999994
南京,18.0
南京,6.300000000000002
重庆,24.0
异地招聘,35.0
上海,27.0
上海,18.0
杭州,8.399999999999999
广州,9.6
南京,18.0
广州,19.200000000000006
南京,18.0
上海,15.0
合肥,21.0
异地招聘,7.800000000000002
广州,49.8
武汉,19.200000000000006
深圳,18.0
成都,21.0
深圳,24.0
北京,27.0
南京,16.200000000000006
杭州,16.799999999999994
广州,21.0
杭州,54.0
上海,15.0
南京,21.0
异地招聘,15.0
上海,50.0
郑州,10.8
杭州,25.0
西安,36.0
上海,30.0
苏州,27.0
上海,21.0
深圳,24.0
异地招聘,27.0
广州,10.8
广州,15.0
厦门,16.799999999999994
郑州,15.0
南京,18.0
南昌,10.8
西安,9.0
深圳,25.0
南京,40.0
上海,30.0
西安,21.0
异地招聘,27.5
郑州,15.0
西安,16.0
济南,15.0
南昌,10.8
南京,21.0
武汉,21.0
南京,15.0
异地招聘,21.0
南京,15.0
深圳,27.0
北京,18.0
郑州,21.0
异地招聘,10.8
南京,25.0
深圳,15.0
成都,42.0
武汉,10.8
西安,15.0
深圳,27.0
青岛,24.0
异地招聘,60.0
武汉,19.200000000000006
北京,12.5
重庆,6.300000000000002
北京,24.0
上海,36.0
北京,42.0
深圳,17.4
上海,10.8
上海,24.0
杭州,12.0
深圳,21.0
北京,16.200000000000006
西安,27.0
上海,30.0
厦门,42.0
西安,12.6
长沙,15.0
广州,36.5
异地招聘,19.8
上海,28.8
大连,6.9
上海,21.0
深圳,27.0
广州,42.0
东莞,13.2
上海,15.0
杭州,18.0
上海,24.0
异地招聘,25.0
北京,24.0
广州,21.0
成都,16.200000000000006
南京,24.0
广州,24.0
北京,27.0
南京,24.0
广州,24.0
深圳,21.0
上海,25.0
上海,25.0
杭州,31.200000000000006
长沙,12.6
上海,42.0
武汉,15.0
西安,24.0
天津,27.0
成都,27.0
广州,27.0
广州,19.200000000000006
上海,36.0
深圳,30.0
武汉,13.8
北京,10.8
广州,12.599999999999998
上海,24.0
南京,24.0
上海,8.399999999999999
上海,21.0
异地招聘,12.0
深圳,23.4
上海,36.0
长沙,27.0
济南,15.0
武汉,36.0
深圳,24.0
昆明,8.399999999999999
杭州,35.0
济南,13.8
济南,35.0
长沙,15.0
苏州,8.399999999999999
广州,15.0
广州,21.0
上海,42.0
深圳,24.0
济南,10.8
上海,27.0
东莞,6.300000000000002
苏州,18.0
南昌,9.6
深圳,19.200000000000006
深圳,18.0
北京,22.200000000000006
南京,15.0
广州,25.8
成都,33.0
广州,22.8
杭州,22.200000000000006
福州,10.8
广州,21.0
深圳,27.0
深圳,18.0
异地招聘,15.0
深圳,21.0
佛山,27.5
杭州,10.8
南京,21.0
深圳,22.8
杭州,21.0
深圳,55.0
深圳,35.0
异地招聘,21.0
长沙,21.0
广州,24.0
常州,9.0
广州,54.0
昆明,15.0
广州,16.799999999999994
深圳,35.0
成都,15.0
郑州,6.300000000000002
成都,15.0
杭州,8.399999999999999
上海,48.0
长沙,21.0
异地招聘,18.0
广州,19.200000000000006
上海,19.8
武汉,6.300000000000002
南京,13.8
深圳,13.8
广州,15.0
上海,42.0
广州,16.799999999999994
上海,15.0
武汉,15.0
宁波,12.5
成都,12.5
合肥,9.0
珠海,36.0
上海,30.0
武汉,15.0
广州,30.0
无锡,15.0
异地招聘,15.0
南京,19.200000000000006
东莞,12.0
上海,13.8
北京,21.0
上海,36.0
北京,21.0
北京,27.6
北京,25.8
广州,28.8
上海,33.0
济南,10.8
异地招聘,36.0
厦门,27.0
广州,35.0
佛山,15.0
北京,21.0
上海,12.599999999999998
重庆,15.0
上海,42.0
重庆,11.4
北京,21.0
北京,22.200000000000006
上海,30.0
佛山,21.0
武汉,24.0
武汉,19.200000000000006
上海,18.0
广州,21.0
广州,24.6
深圳,12.6
上海,15.0
上海,24.0
深圳,9.6
南京,30.0
广州,15.0
武汉,18.0
广州,48.0
北京,18.0
北京,15.0
青岛,15.0
上海,21.0
深圳,27.0
无锡,12.5
深圳,24.0
武汉,14.400000000000002
成都,18.0
上海,18.0
上海,21.0
福州,17.5
成都,17.5
天津,21.0
福州,16.799999999999994
上海,27.0
北京,9.6
北京,21.0
长沙,18.0
广州,15.0
深圳,9.6
上海,42.0
武汉,15.0
北京,27.0
重庆,9.0
青岛,10.8
成都,15.0
武汉,7.800000000000002
北京,8.399999999999999
成都,27.0
上海,12.5
无锡,6.300000000000002
广州,24.0
武汉,25.8
广州,27.0
上海,24.0
武汉,8.399999999999999
深圳,15.6
上海,18.0
济南,16.799999999999994
广州,11.4
上海,24.0
广州,21.0
武汉,33.0
广州,25.0
南京,12.6
佛山,17.5
广州,15.0
青岛,8.399999999999999
厦门,27.0
深圳,27.0
异地招聘,7.199999999999998
西安,27.0
上海,21.0
西安,6.300000000000002
上海,25.0
宁波,25.0
北京,33.0
广州,24.0
上海,24.0
上海,15.0
北京,10.8
成都,19.200000000000006
苏州,12.6
合肥,10.2
深圳,15.0
成都,8.399999999999999
异地招聘,15.0
合肥,21.0
上海,21.0
北京,9.6
广州,16.799999999999994
深圳,16.799999999999994
成都,15.0
